name,withbbr,nobbr,axonal_tip_brs,axonal_tip_wb_brs,axonal_bif_brs,axonal_bif_wb_brs,bnums,withb_br_len,nob_br_len,w_br_tor,n_br_tor,withbbif,nobbif,withb_br_angle,nob_br_angle,withb_br_rangle,nob_br_rangle,soma_region,brain_region
pre_18864_00413,260,73,148,104,185,156,7.888461538461539,249.26742423076922,74.01032383561643,0.17165797989949738,0.172091875,156,29,73.42920057692308,87.16073103448278,72.78291891025641,87.85613448275862,MOs,CTX
236174_3529_x13394_y26567,479,71,269,233,281,246,11.204592901878915,392.08221947807925,104.62602267605632,0.1909002573363432,0.15835077272727283,246,35,59.48818325203253,65.8207315657143,66.02746459349594,65.16230314285714,SSp-m,CTX
18455_00148,246,92,152,139,186,107,4.426829268292683,90.44123837398374,104.60451750000001,0.12100133962264159,0.13555902777777762,107,79,82.6382213271028,78.5160911392405,76.1826044859813,72.80506670886076,VPM,TH
18453_4693_x33039_y11636,285,32,157,145,160,140,7.171929824561404,194.75467540350877,386.00391562500005,0.167474,0.13992157142857142,140,20,71.54611357142858,86.473763,63.58774542857142,78.57174999999998,SSs,CTX
191807_3532_x4912_y7973,494,194,321,238,367,256,4.301619433198381,194.6106197773279,182.55594742268045,0.17419242021276593,0.18544320967741945,256,111,73.6417272265625,85.87854135135133,69.6057523828125,81.21053027027025,MOp,CTX
18462_00035,81,28,50,37,59,44,6.172839506172839,169.35651222222222,164.59780321428568,0.24739798305084748,0.18932958333333338,44,15,73.87122272727272,89.33067333333334,80.46196363636363,81.16711333333333,CP,CNU
18868_2225_x15897_y10006,261,62,149,115,174,146,3.1724137931034484,66.6317245210728,40.94629693548387,0.14249402272727274,0.13804022222222223,146,28,73.2890095890411,96.10538214285714,70.83273342465753,89.60087857142858,ORBvl,CTX
18458_00424,199,58,134,113,123,86,3.969849246231156,79.2141836683417,137.0980148275862,0.1988866517857143,0.17775806250000004,86,37,77.83745905813954,75.8330108108108,68.51962627906977,74.83633243243243,VPM,TH
18452_7249_x11408_y2071,121,33,71,57,83,64,8.611570247933884,192.72940553719005,263.3675560606061,0.22820868817204276,0.128139909090909,64,19,77.48882328125,102.80819473684211,96.54042796875,85.59677789473685,VISp,CTX
18454_00063,264,80,156,143,188,121,5.3522727272727275,146.92654287878787,166.6333814375,0.11288317391304337,0.13515197560975623,121,67,70.82223767768595,73.85450250746267,66.4654361983471,71.00896014925374,MG,TH
18454_00062,167,46,104,98,109,69,4.065868263473054,98.42458790419163,173.75169565217394,0.10464949523809519,0.1255776363636364,69,40,80.23236405797103,76.9987675,63.083254202898544,70.72313749999999,MG,TH
17545_00093,73,34,49,45,58,28,7.465753424657534,131.84661643835616,345.09120323529413,0.16503745762711863,0.22999799999999992,28,30,66.06386607142858,58.461783999999994,71.48597500000001,68.75535333333333,LGd,TH
18457_00133,129,42,87,64,84,65,2.2325581395348837,51.26652449612403,62.034716357142855,0.21720266666666677,0.12076699999999996,65,19,79.66144492307693,84.77956315789473,76.81861538461538,71.58069473684209,ACB,CNU
18455_00037,227,62,130,115,159,112,2.026431718061674,37.71309529955947,108.96455658064517,0.18142294545454551,0.17277523529411765,112,47,85.44396205357144,77.31452978723404,85.65566705357142,72.31038510638295,CP,CNU
17545_00092,276,67,161,142,182,134,7.1521739130434785,131.5611586594203,125.67455252238804,0.15065864804469264,0.17158926923076934,134,48,67.90948746268657,72.67540818124999,77.24202753731343,75.65436041666668,LGd,TH
18455_00036,165,34,95,80,104,85,6.315151515151515,158.15766896969697,109.21009970588234,0.23767604310344825,0.19104560000000004,85,19,89.07253270588235,95.55375263157894,93.24417870588236,102.07439473684211,CP,CNU
18869_4419_x16667_y10498,330,76,200,181,206,149,2.287878787878788,51.92079436363637,95.85071227631578,0.15605620388349495,0.14508270588235295,149,57,80.56268570469798,83.79241052631578,77.60850429530203,81.77520350877192,RT,TH
18465_00109,163,49,93,68,119,95,5.319018404907975,180.13625036809813,196.95701322448983,0.1466941759999999,0.1580090833333334,95,24,70.05245515789476,88.49125,67.80569157894737,74.62124583333333,LGd,TH
18454_00086,192,35,109,91,118,101,5.864583333333333,126.80278270833334,108.51507685714286,0.25677653703703696,0.1674556153846154,101,17,85.9905794059406,87.15389411764706,81.19328613861386,93.32213529411764,CP,CNU
18463_00061,437,119,256,220,300,217,5.276887871853547,151.36350196796337,137.56875554621848,0.12361662637362636,0.15177127272727264,217,83,68.2241240092166,71.77566662650604,62.32739460829493,68.20956879518073,MG,TH
18458_00268,212,73,139,124,146,88,5.15566037735849,94.50644995283018,97.73004568493151,0.1708043488372093,0.18898756521739124,88,58,77.11019562499999,73.96234999999999,71.22653613636363,67.54436206896553,VPM,TH
191812_5922_x4572_y8645,223,201,203,91,221,132,3.618834080717489,351.0193801345292,195.71644975124377,0.17239561658031088,0.15084788073394495,132,89,73.17421553030303,73.41041988764044,73.73645689393939,69.57768573033708,SSp-tr,CTX
18453_6537_x8725_y4484,141,20,73,69,88,72,5.872340425531915,212.07095730496454,160.98466449999998,0.21116834862385303,0.19271300000000013,72,16,79.97300944444444,76.78754375,77.39459138888888,83.42559,VISal,CTX
18458_00269,232,59,140,123,151,109,4.163793103448276,72.87416737068965,98.01150118644071,0.16563586046511636,0.1906640666666668,109,42,80.8162548623853,77.81328052380952,75.41387752293579,79.10814999999998,VPM,TH
18465_00092,316,66,185,169,197,147,3.6962025316455698,69.53144620253165,82.36666945454543,0.1622302837837838,0.1482367272727273,147,50,87.5116238095238,74.4973414,78.80946129251701,72.105282,VPM,TH
18869_5393_x8284_y3671,249,66,141,123,174,126,4.582329317269076,149.59386891566265,294.4055893939394,0.1502062839506173,0.1254409166666668,126,48,78.16187960317458,78.14623916666666,72.64042293650793,70.42467395833334,SSp-bfd,CTX
pre_18458_00357,10,14,11,3,13,7,3.1,58.476077999999994,114.341495,0.22507600000000005,0.14059200000000005,7,6,88.71388571428574,91.07043333333336,74.33142857142857,93.48734999999999,DG,CTX
pre_18464_00086,53,41,43,28,51,25,2.0943396226415096,78.55467113207547,76.16005941463413,0.30142214285714286,0.23267388888888885,25,26,81.41318000000001,92.48402692307693,81.602812,85.62353307692307,CP,CNU
17302_00085,159,48,98,74,109,85,6.2578616352201255,126.683079245283,120.85637997916668,0.23272772950819676,0.27856638461538463,85,24,75.92140035294116,73.97660416666666,84.13678011764706,81.57577708333334,CP,CNU
pre_18458_00356,11,3,7,5,7,6,3.5454545454545454,309.0477354545455,44.14819,0.20625725000000006,0.30169999999999997,6,1,96.80235,102.821,94.79486666666666,138.789,DG,CTX
18869_4036_x8032_y4635,329,107,192,163,244,166,4.437689969604863,160.77652416717325,274.42238680373833,0.1390366084905662,0.14629173333333334,166,78,82.02043818795181,78.31898007692308,73.38544831325302,69.81474564102562,SSp-ul,CTX
pre_18464_00087,81,10,39,36,52,45,3.197530864197531,62.21312975308642,155.18334199999998,0.3125058181818181,0.28814074999999995,45,7,77.3469288888889,72.7753,80.14627244444446,70.79201428571427,CP,CNU
18453_3796_x16246_y20830,86,19,42,31,63,55,2.9069767441860463,69.86096127906977,34.5775105263158,0.211075802631579,0.11685449999999997,55,8,82.46224363636362,75.6118125,80.74408509090911,86.8369375,OT,CNU
pre_182712_00003,118,34,66,57,86,61,3.135593220338983,83.09927059322034,62.348795,0.18518265079365082,0.12131475000000014,61,25,75.72581688524592,88.881016,71.10702459016395,86.70141600000001,OT,CNU
18453_7304_x11719_y3749,96,9,54,49,51,47,8.65625,184.87467968750002,89.85162444444444,0.22829920833333328,0.42926299999999995,47,4,76.52729361702127,88.614675,72.776185106383,101.595375,VISp,CTX
pre_18864_00039,247,30,141,126,136,121,7.089068825910931,200.71327883805668,152.31176866666667,0.19499977094972076,0.1419072,121,15,78.9178170247934,79.38672666666668,77.2037665289256,94.66041999999999,VISpm,CTX
pre_18864_00038,415,62,213,183,264,232,5.024096385542169,164.8891834698795,133.53355145161288,0.18417625589225584,0.11231856249999994,232,32,68.95570900862069,73.2329384375,69.41459422413794,83.7005125,MOp,CTX
18465_00001,230,40,144,131,126,99,2.017391304347826,35.220815782608696,55.6937525,0.14709224074074057,0.17479299999999998,99,27,90.84022222222221,72.70709259259259,85.88586333333332,76.22233703703704,CP,CNU
17302_00016,151,46,83,67,114,84,4.781456953642384,84.28275629139071,98.34449847826089,0.19869818292682928,0.18092183333333323,84,30,72.33801571428572,90.94800000000002,77.93044988095238,93.00972999999999,CP,CNU
18454_01120,214,92,131,113,175,101,3.953271028037383,95.11288803738317,64.49138141304347,0.12986559459459457,0.12945279069767446,101,74,87.54766207920792,82.46567432432433,79.16241336633664,76.38566621621622,VPM,TH
17302_00017,213,62,127,104,148,109,3.460093896713615,62.9987238028169,44.89662870967742,0.20659850925925916,0.19926512500000004,109,39,72.53433195871558,92.92626615384613,68.62991110091743,82.42874615384618,CP,CNU
18867_4826_x11914_y16564,140,35,79,71,96,69,4.45,81.10281350000001,140.68204499999996,0.22756443055555564,0.2529372,69,27,80.09029956521739,82.47703814814814,80.88665927536233,74.30547444444444,CP,CNU
18454_01121,288,131,202,168,217,120,4.270833333333333,98.94513204861111,120.96468183206109,0.1335826606060605,0.15493259999999998,120,97,76.30973391666666,75.32873731958763,72.75645333333334,71.69797422680412,VPL,TH
17545_00001,243,90,157,107,176,136,4.946502057613169,82.80584465020574,43.771849333333336,0.2199823999999999,0.16339681250000004,136,40,84.04567448529411,79.82341,90.49192794117647,83.96618725,CP,CNU
18461_3871_x7813_y3857,247,95,165,130,177,117,5.0242914979757085,199.1574074493927,184.57168873684216,0.1664121943127963,0.128953875,117,60,63.71592717948719,77.49947163966667,65.8008552991453,73.07361,MOp,CTX
18462_00042,199,62,107,99,154,100,4.060301507537688,103.93651356783921,114.9966047096774,0.11367099230769229,0.1805754705882352,100,54,76.01800700000001,79.12589722222222,70.2540377,73.78413796296296,VPL,TH
17788_4719_x3512_y9492,559,228,388,246,399,313,4.6708407871198565,270.0497501252236,107.59605421052632,0.2327314347826086,0.21630117582417585,313,86,71.0437438456869,78.8602938372093,72.58080086261981,81.6623415116279,SSs,CTX
18462_00043,127,74,98,56,103,71,3.3464566929133857,129.2304748031496,92.83814405405406,0.1801456547619047,0.20514048148148156,71,32,79.61833239436619,95.735225,82.92489577464788,82.4552009375,CP,CNU
18454_00014,159,39,85,73,113,86,2.761006289308176,60.31981604402516,143.45679948717947,0.19196089062499988,0.1336155714285715,86,27,79.67857906976744,91.82376296296296,77.43843011627906,92.33201296296295,CP,CNU
18454_00015,185,29,105,86,109,99,4.45945945945946,111.99548032432433,65.6384,0.16893870085470086,0.12397980000000008,99,10,82.0532709090909,100.9855,85.2647707070707,95.4808,CP,CNU
18869_4883_x18883_y4120,371,74,214,191,231,180,2.30188679245283,48.69533851752022,21.775348999999995,0.12878404347826078,0.07116628571428563,180,51,76.67869355555557,84.61975862745098,67.48361194444443,76.46456078431372,SSp-ll,CTX
17782_3284_x11909_y16428,189,33,108,91,114,98,16.666666666666668,450.98734666666655,561.4156687878788,0.20540620467836257,0.16549513333333343,98,16,60.704662551020405,61.04116499999999,68.72695081632654,65.05924375000001,CLA,CTX
18454_00155,232,89,127,116,194,116,3.293103448275862,62.78805905172414,107.92995957303373,0.12011923711340211,0.18242760714285722,116,78,86.22165172413794,77.09875966666667,78.50080818965517,72.51948153846152,VPM,TH
17781_3668_x9453_y17266,204,17,103,92,118,112,7.872549019607843,157.63694132352938,39.58899705882352,0.23878894444444432,0.09784399999999993,112,6,83.38025071428572,71.40201666666665,81.96254651785713,88.39411666666666,SSp,CTX
18454_00154,231,107,142,124,196,107,4.194805194805195,73.15153293506494,111.97956896261681,0.1525865641025641,0.15441247727272733,107,89,77.85728074766355,85.7265908988764,72.45723327102804,73.99875460674157,VPM,TH
17545_00140,46,23,25,16,44,30,2.391304347826087,56.17774847826086,198.71256608695654,0.19677393750000005,0.18099500000000002,30,14,85.60107666666666,94.40857857142859,84.37446666666665,87.66834999999999,CP,CNU
18454_01061,289,123,181,160,231,129,4.529411764705882,94.14964027681661,127.53582491869919,0.12215066257668694,0.14258067605633806,129,102,82.78369744186045,80.56930990196079,68.12182131782946,74.79705823529412,VPM,TH
18463_00028,257,159,188,130,228,127,3.019455252918288,119.74791821011672,71.58405358490566,0.10687698224852071,0.11515124242424246,127,101,74.92157913385827,77.11605950495048,67.13127716535433,70.12830594059406,VPM,TH
18454_01060,218,170,176,131,212,87,4.458715596330276,92.0888673853211,125.59610270000002,0.12379718110236226,0.1278028991596638,87,125,73.03121942528736,76.4368778176,67.5500724137931,68.11875583999999,VPM,TH
18868_4739_x28536_y7468,312,95,181,159,226,153,6.041666666666667,138.73881775641027,322.1073941157895,0.16802738775510206,0.14484479629629643,153,73,71.59109359477124,65.67095972602739,66.3502768627451,60.22502999999999,SSp-bfd,CTX
18867_5894_x10157_y6463,163,60,94,78,129,85,3.815950920245399,88.24759558282209,253.84915966666668,0.16171686666666674,0.34268182352941157,85,44,76.69910870588237,84.07729204545456,73.00751235294118,95.70410090909091,SSp-bfd,CTX
18867_6091_x30186_y6043,402,115,255,226,262,176,5.398009950248756,141.2038401243781,305.85518330434786,0.157694849593496,0.14826767532467555,176,86,71.38794829545455,76.35694302325581,75.29446221590909,65.14175220930233,SSp-bfd,CTX
18864_6104_x9372_y1806,289,47,163,139,173,150,7.2456747404844295,199.26726262975777,244.52005419148932,0.1717613083700441,0.11670049999999998,150,23,77.93768013333333,92.47275217391305,79.40081033333333,88.87234086956522,AUDp,CTX
18463_00029,301,119,180,146,240,155,3.750830564784053,129.3991307973422,96.69191753781513,0.11298441935483872,0.13838109523809528,155,85,76.06741598709677,83.92152914117648,66.33679058064516,76.93007129411765,VPM,TH
18465_00141,239,67,143,124,163,115,5.891213389121339,124.02309832635983,173.5269983582089,0.10727176973684183,0.14242129032258066,115,48,81.8861895652174,72.82616979166667,78.76588199999999,70.53875791666667,LGd,TH
18465_00140,188,88,147,105,129,83,3.5638297872340425,80.4263604787234,108.5419487727273,0.10867304587155957,0.14235231034482765,83,46,72.32092638554217,66.8752820652174,70.91370843373494,60.64891869565218,LGd,TH
18458_00488,270,75,183,151,162,119,1.9407407407407407,33.84317203703703,38.15045103999999,0.22291640000000001,0.13286149999999997,119,43,93.51115462184875,91.93487162790697,90.64358966386553,81.44986046511627,CP,CNU
191812_3438_x6058_y10197,102,129,114,47,117,55,4.6568627450980395,439.6036765686274,186.82528542635657,0.21607522340425545,0.17612799999999984,55,62,71.28775963636363,69.65494413709678,61.40891054545454,77.29776080645159,MOp,CTX
18464_00163,190,68,121,101,137,89,2.4157894736842107,58.85398142105263,36.74480939705883,0.26085558536585374,0.1912921428571429,89,48,86.25891595505618,86.91249312500001,90.40388921348314,91.30381895833334,CP,CNU
17545_00048,278,103,167,118,214,160,6.773381294964029,106.06274327338129,84.88451368932037,0.27286885625,0.24231368750000004,160,54,78.03199906249999,89.17180574074075,87.87452812500001,101.17848703703704,CP,CNU
18867_4457_x7592_y10554,217,97,157,126,157,91,3.737327188940092,92.05833133640552,231.62146827835053,0.18979115315315342,0.16951209090909103,91,66,79.3370832967033,85.74827181818182,76.13181582417582,79.68893484848485,SSp-m,CTX
pre_18454_00305,86,58,68,45,76,41,4.790697674418604,128.17118953488372,119.12011275862068,0.19890336538461528,0.2208192941176471,41,35,75.54283780487805,87.09474571428571,85.13419268292684,103.78299971428571,CP,CNU
17300_5896_x24862_y27320,199,77,138,90,138,109,6.57286432160804,302.72427261306535,127.94536922077921,0.23669360248447213,0.1504473999999999,109,29,67.28367880733946,76.07484827586207,70.7464813761468,68.12964379310345,RSPv,CTX
18869_4837_x18229_y3163,400,124,252,198,272,202,3.015,77.777527725,45.269999548387105,0.12663468780487797,0.09804876315789479,202,70,75.0019045049505,75.83509285714285,70.30738712871286,68.09228728571429,SSp-tr,CTX
18457_00072,174,28,98,93,104,81,4.137931034482759,99.94258442528735,129.4244607142857,0.15716877981651367,0.14166258333333337,81,23,71.96144283950618,81.29020260869565,61.5336812345679,69.17509130434783,VPM,TH
18458_00580,380,93,212,197,261,183,4.771052631578947,90.63608797368423,104.03857786021509,0.15197560262008736,0.12216988636363635,183,78,84.94689535519126,86.07295139743589,76.64651262295082,87.66664205128205,VPM,TH
18465_00048,517,103,284,244,336,273,4.692456479690522,109.78917433268859,135.6310917475728,0.14682856764705887,0.17265602631578947,273,63,69.60339238095239,76.08603503174606,64.1360267032967,67.29975825396825,PO,TH
191801_4180_x7440_y5386,208,86,137,105,157,103,4.322115384615385,161.16956841346152,62.227454302325576,0.17193755624999996,0.1655523571428572,103,54,77.15315873786409,86.59130259259263,73.60661611650487,79.77791555555557,SSp-m,CTX
18457_00073,224,38,123,116,139,108,5.566964285714286,87.77701848214285,203.8285234210526,0.14195568888888888,0.1434107000000001,108,31,72.91496966666666,67.12335387096773,66.21235296296295,62.809812903225804,VPM,TH
18868_3507_x7704_y10476,365,52,210,195,207,170,3.786301369863014,80.31604315068493,236.83405780769226,0.18467698251366127,0.14775925,170,37,80.13969976470588,91.82621621621622,78.98661735294118,81.60838243243245,SSp-m,CTX
